ID	adj.P.Val	P.Value	t	B	logFC
339105_at	9.53e-01	8.62e-01	0.1761625	-6.355794	0.0449868
139741_at	9.53e-01	8.62e-01	-0.1761583	-6.355795	-0.0290548
130576_at	9.53e-01	8.62e-01	-0.176065	-6.355812	-0.0498227
101928036_at	9.53e-01	8.62e-01	0.1758747	-6.355846	0.0221836
100313838_at	9.53e-01	8.62e-01	0.1758311	-6.355853	0.0333789
80218_at	9.53e-01	8.62e-01	0.1757758	-6.355863	0.0431145
338376_at	9.53e-01	8.62e-01	-0.1757283	-6.355872	-0.0272413
100500867_at	9.53e-01	8.62e-01	0.1756099	-6.355893	0.022264
284124_at	9.53e-01	8.62e-01	-0.1755873	-6.355897	-0.0262027
100996404_at	9.53e-01	8.62e-01	-0.1753174	-6.355944	-0.0469492
23209_at	9.53e-01	8.62e-01	0.1752769	-6.355952	0.0252362
9457_at	9.53e-01	8.62e-01	-0.1752133	-6.355963	-0.0507333
407015_at	9.53e-01	8.63e-01	0.1750802	-6.355987	0.0380752
10517_at	9.53e-01	8.63e-01	0.1750097	-6.355999	0.0505941
28519_at	9.53e-01	8.63e-01	-0.1749696	-6.356006	-0.0462333
100616417_at	9.53e-01	8.63e-01	0.1747141	-6.356051	0.0552097
100287036_at	9.54e-01	8.63e-01	0.1745838	-6.356074	0.0362215
13_at	9.54e-01	8.63e-01	0.1745744	-6.356076	0.0302715
131909_at	9.54e-01	8.63e-01	0.174511	-6.356087	0.0314965
100856811_at	9.54e-01	8.63e-01	-0.1744617	-6.356096	-0.037094
100422931_at	9.54e-01	8.63e-01	0.1742335	-6.356136	0.0484997
9819_at	9.54e-01	8.63e-01	0.1742222	-6.356138	0.0379424
1937_at	9.54e-01	8.63e-01	-0.174127	-6.356155	-0.030691
400258_at	9.54e-01	8.63e-01	-0.1740891	-6.356161	-0.0340066
400866_at	9.54e-01	8.63e-01	-0.1740124	-6.356175	-0.0368202
29082_at	9.54e-01	8.63e-01	0.1740003	-6.356177	0.0421922
391518_at	9.54e-01	8.63e-01	-0.1738868	-6.356197	-0.0331346
56113_at	9.54e-01	8.63e-01	-0.1738415	-6.356205	-0.0523633
79780_at	9.54e-01	8.64e-01	0.173774	-6.356217	0.0282295
64097_at	9.54e-01	8.64e-01	-0.1737606	-6.356219	-0.0450779
130574_at	9.54e-01	8.64e-01	-0.1737523	-6.356221	-0.0354304
51444_at	9.54e-01	8.64e-01	-0.1736686	-6.356235	-0.0469082
6656_at	9.54e-01	8.64e-01	-0.1735687	-6.356253	-0.036396
440119_at	9.54e-01	8.64e-01	0.1735095	-6.356263	0.0498273
153163_at	9.54e-01	8.64e-01	0.1734558	-6.356273	0.0371924
135935_at	9.54e-01	8.64e-01	-0.1734518	-6.356273	-0.0313534
80155_at	9.54e-01	8.64e-01	0.1732327	-6.356312	0.033771
4985_at	9.54e-01	8.64e-01	0.1731949	-6.356318	0.0339754
55298_at	9.54e-01	8.64e-01	-0.172794	-6.356389	-0.056388
100996702_at	9.54e-01	8.64e-01	0.1726	-6.356422	0.0510206
58530_at	9.54e-01	8.65e-01	0.1725048	-6.356439	0.0396102
644083_at	9.54e-01	8.65e-01	0.1725022	-6.35644	0.045847
25858_at	9.54e-01	8.65e-01	-0.1724243	-6.356453	-0.0284734
1258_at	9.54e-01	8.65e-01	-0.1723342	-6.356469	-0.0330217
285175_at	9.54e-01	8.65e-01	0.1723334	-6.356469	0.0249453
387486_at	9.54e-01	8.65e-01	0.1722919	-6.356476	0.0428364
8631_at	9.54e-01	8.65e-01	0.1722352	-6.356486	0.0677558
643797_at	9.54e-01	8.65e-01	0.1722019	-6.356492	0.0343117
5532_at	9.54e-01	8.65e-01	0.1721682	-6.356498	0.0356001
23614_at	9.54e-01	8.65e-01	0.1720656	-6.356516	0.0429224
94120_at	9.54e-01	8.65e-01	0.1720267	-6.356522	0.0432272
645177_at	9.54e-01	8.65e-01	-0.1720222	-6.356523	-0.0550297
100505555_at	9.54e-01	8.65e-01	0.1719527	-6.356535	0.051858
9150_at	9.54e-01	8.65e-01	0.1718729	-6.356549	0.0343318
693170_at	9.54e-01	8.65e-01	-0.1718001	-6.356562	-0.0314202
2178_at	9.54e-01	8.65e-01	0.1717957	-6.356563	0.0413283
101929523_at	9.54e-01	8.65e-01	-0.1717246	-6.356575	-0.0427049
391004_at	9.54e-01	8.65e-01	-0.17172	-6.356576	-0.0386728
8913_at	9.54e-01	8.65e-01	-0.1717198	-6.356576	-0.035877
101928559_at	9.54e-01	8.65e-01	-0.1717119	-6.356577	-0.0327163
56121_at	9.54e-01	8.65e-01	-0.1716398	-6.35659	-0.0604366
127623_at	9.54e-01	8.65e-01	-0.1715524	-6.356605	-0.0485203
7625_at	9.54e-01	8.65e-01	-0.1714422	-6.356624	-0.0363682
10988_at	9.54e-01	8.65e-01	-0.171395	-6.356632	-0.0272934
392309_at	9.54e-01	8.65e-01	0.171369	-6.356637	0.0646885
645323_at	9.54e-01	8.65e-01	0.1712962	-6.356649	0.0245127
91801_at	9.54e-01	8.66e-01	-0.1712214	-6.356662	-0.0516632
9375_at	9.54e-01	8.66e-01	-0.171216	-6.356663	-0.0220775
102724077_at	9.54e-01	8.66e-01	0.1711615	-6.356672	0.0697448
8565_at	9.54e-01	8.66e-01	-0.1711527	-6.356674	-0.0527858
101928841_at	9.54e-01	8.66e-01	0.1710908	-6.356685	0.0392133
79933_at	9.54e-01	8.66e-01	-0.1710519	-6.356691	-0.0311105
788_at	9.54e-01	8.66e-01	-0.1709539	-6.356708	-0.0432822
150248_at	9.54e-01	8.66e-01	-0.1708803	-6.356721	-0.0406327
23527_at	9.54e-01	8.66e-01	-0.1707187	-6.356749	-0.0351929
100188893_at	9.54e-01	8.66e-01	-0.170676	-6.356756	-0.0336221
100422943_at	9.54e-01	8.66e-01	0.170627	-6.356765	0.0358733
56156_at	9.54e-01	8.66e-01	0.1704912	-6.356788	0.0289344
102724097_at	9.54e-01	8.66e-01	0.1704663	-6.356793	0.0284529
90226_at	9.54e-01	8.66e-01	0.17046	-6.356794	0.0264899
79843_at	9.54e-01	8.66e-01	0.170452	-6.356795	0.0446235
100996590_at	9.54e-01	8.66e-01	-0.1703352	-6.356815	-0.0303184
101928107_at	9.54e-01	8.66e-01	-0.1703152	-6.356819	-0.0333015
84443_at	9.54e-01	8.66e-01	-0.1702687	-6.356827	-0.0317304
1739_at	9.54e-01	8.66e-01	-0.1702345	-6.356833	-0.0294749
28826_at	9.54e-01	8.66e-01	-0.1701868	-6.356841	-0.0420619
54332_at	9.54e-01	8.66e-01	0.1701743	-6.356843	0.0663592
171220_at	9.54e-01	8.66e-01	-0.1701076	-6.356854	-0.0778602
10733_at	9.54e-01	8.66e-01	0.1700862	-6.356858	0.0434362
158833_at	9.54e-01	8.66e-01	-0.1700624	-6.356862	-0.0301896
101927667_at	9.54e-01	8.66e-01	0.16998	-6.356876	0.0442858
85463_at	9.54e-01	8.67e-01	0.1698891	-6.356892	0.0467619
598_at	9.54e-01	8.67e-01	0.1698022	-6.356907	0.0344973
83416_at	9.54e-01	8.67e-01	0.1697794	-6.356911	0.0410738
344892_at	9.54e-01	8.67e-01	0.169701	-6.356924	0.0329462
101927810_at	9.54e-01	8.67e-01	0.1696418	-6.356934	0.0642389
388695_at	9.54e-01	8.67e-01	-0.1696409	-6.356935	-0.0320038
27000_at	9.54e-01	8.67e-01	0.1696136	-6.356939	0.0397457
387707_at	9.54e-01	8.67e-01	-0.1695433	-6.356951	-0.0244372
442915_at	9.54e-01	8.67e-01	0.1695382	-6.356952	0.0281374
29117_at	9.54e-01	8.67e-01	0.1694356	-6.35697	0.0423317
284467_at	9.54e-01	8.67e-01	-0.1693662	-6.356982	-0.034462
4586_at	9.54e-01	8.67e-01	-0.1692696	-6.356998	-0.0346328
101927481_at	9.54e-01	8.67e-01	-0.1692604	-6.357	-0.0548268
1047_at	9.54e-01	8.67e-01	-0.169183	-6.357013	-0.047667
389730_at	9.54e-01	8.67e-01	-0.1691754	-6.357014	-0.0274053
28447_at	9.54e-01	8.67e-01	-0.1689616	-6.357051	-0.057614
256691_at	9.54e-01	8.67e-01	0.168883	-6.357064	0.0512889
91351_at	9.54e-01	8.67e-01	-0.1688594	-6.357068	-0.0624047
406973_at	9.54e-01	8.67e-01	-0.168826	-6.357074	-0.0306164
6783_at	9.54e-01	8.67e-01	0.1688241	-6.357074	0.0257555
9742_at	9.54e-01	8.67e-01	-0.1688187	-6.357075	-0.0288748
101927190_at	9.54e-01	8.67e-01	0.1688178	-6.357075	0.056256
101927249_at	9.54e-01	8.67e-01	-0.1688139	-6.357076	-0.0288683
118426_at	9.54e-01	8.67e-01	-0.1687345	-6.35709	-0.0489785
5596_at	9.54e-01	8.68e-01	-0.1686412	-6.357106	-0.0365238
516_at	9.54e-01	8.68e-01	-0.168607	-6.357111	-0.0430826
101928207_at	9.54e-01	8.68e-01	-0.1685741	-6.357117	-0.0305057
101928325_at	9.54e-01	8.68e-01	0.1685208	-6.357126	0.0478319
399888_at	9.54e-01	8.68e-01	0.168472	-6.357134	0.031855
101927026_at	9.54e-01	8.68e-01	0.1684214	-6.357143	0.0611334
102723615_at	9.54e-01	8.68e-01	0.1684053	-6.357146	0.0298272
220082_at	9.54e-01	8.68e-01	-0.1683802	-6.35715	-0.0310014
728262_at	9.54e-01	8.68e-01	0.1682872	-6.357166	0.0308252
407009_at	9.54e-01	8.68e-01	-0.1682122	-6.357179	-0.0240184
58157_at	9.54e-01	8.68e-01	-0.1681524	-6.357189	-0.0377127
389932_at	9.54e-01	8.68e-01	-0.168129	-6.357193	-0.0320631
344191_at	9.54e-01	8.68e-01	0.1680791	-6.357201	0.0266839
165904_at	9.54e-01	8.68e-01	0.1680172	-6.357212	0.0514501
285966_at	9.54e-01	8.68e-01	-0.1680114	-6.357213	-0.0502735
79872_at	9.54e-01	8.68e-01	-0.1679682	-6.35722	-0.0249863
100126323_at	9.54e-01	8.68e-01	0.1678606	-6.357238	0.0412276
3290_at	9.54e-01	8.68e-01	0.1677882	-6.357251	0.0667703
1984_at	9.54e-01	8.68e-01	-0.1677679	-6.357254	-0.0482304
4325_at	9.54e-01	8.68e-01	0.1676881	-6.357268	0.0850327
440337_at	9.54e-01	8.68e-01	0.1676482	-6.357274	0.0283012
100616291_at	9.54e-01	8.68e-01	0.1675882	-6.357285	0.0305904
101926940_at	9.54e-01	8.68e-01	-0.1674478	-6.357308	-0.0698928
101927686_at	9.54e-01	8.68e-01	0.1673814	-6.35732	0.0318656
100422826_at	9.54e-01	8.69e-01	-0.1673315	-6.357328	-0.0313303
342618_at	9.54e-01	8.69e-01	0.1673224	-6.35733	0.025949
5129_at	9.54e-01	8.69e-01	0.1673009	-6.357333	0.0426933
493856_at	9.54e-01	8.69e-01	0.1671683	-6.357356	0.040435
100128569_at	9.54e-01	8.69e-01	-0.1670854	-6.35737	-0.044937
8521_at	9.54e-01	8.69e-01	0.1669869	-6.357386	0.0350482
1272_at	9.54e-01	8.69e-01	-0.1669672	-6.35739	-0.0706855
66037_at	9.54e-01	8.69e-01	-0.1669552	-6.357392	-0.0270004
4153_at	9.54e-01	8.69e-01	0.1669518	-6.357392	0.0294048
102724724_at	9.54e-01	8.69e-01	0.1669174	-6.357398	0.0325205
202243_at	9.54e-01	8.69e-01	0.1668095	-6.357416	0.0562732
5322_at	9.54e-01	8.69e-01	0.1667794	-6.357421	0.0330121
343070_at	9.54e-01	8.69e-01	-0.1667725	-6.357422	-0.0699419
51079_at	9.54e-01	8.69e-01	-0.1666599	-6.357441	-0.0267108
9754_at	9.54e-01	8.69e-01	-0.1665654	-6.357457	-0.0419823
100379224_at	9.54e-01	8.69e-01	-0.1665406	-6.357462	-0.049285
115265_at	9.54e-01	8.69e-01	0.1665403	-6.357462	0.0715042
25996_at	9.54e-01	8.69e-01	0.1665272	-6.357464	0.0282008
7135_at	9.54e-01	8.69e-01	-0.1664317	-6.35748	-0.0713082
25813_at	9.54e-01	8.69e-01	0.1664293	-6.35748	0.0332221
60485_at	9.54e-01	8.69e-01	0.1663937	-6.357486	0.0297312
400499_at	9.54e-01	8.69e-01	0.1663247	-6.357498	0.0310988
339807_at	9.54e-01	8.69e-01	0.1662735	-6.357506	0.0397075
79929_at	9.54e-01	8.69e-01	0.1662352	-6.357513	0.0446471
8820_at	9.54e-01	8.69e-01	-0.166218	-6.357516	-0.043478
51324_at	9.54e-01	8.69e-01	-0.1661305	-6.35753	-0.0284052
79802_at	9.54e-01	8.69e-01	-0.1661273	-6.357531	-0.0468105
55129_at	9.54e-01	8.69e-01	0.166114	-6.357533	0.0414855
79444_at	9.54e-01	8.69e-01	0.1661041	-6.357535	0.0390195
728619_at	9.54e-01	8.69e-01	-0.1661023	-6.357535	-0.0350053
1310_at	9.54e-01	8.69e-01	0.166101	-6.357535	0.0326006
285626_at	9.54e-01	8.70e-01	-0.1660588	-6.357543	-0.0249213
100873948_at	9.54e-01	8.70e-01	0.1660392	-6.357546	0.0316448
767606_at	9.54e-01	8.70e-01	-0.1659874	-6.357555	-0.0353717
100128946_at	9.54e-01	8.70e-01	-0.1659826	-6.357555	-0.0283829
101927455_at	9.54e-01	8.70e-01	0.165938	-6.357563	0.0282777
5545_at	9.54e-01	8.70e-01	0.1658512	-6.357577	0.0424186
28730_at	9.54e-01	8.70e-01	-0.1658053	-6.357585	-0.0368127
4292_at	9.54e-01	8.70e-01	-0.1657943	-6.357587	-0.031819
401262_at	9.54e-01	8.70e-01	0.1657454	-6.357595	0.0406829
642236_at	9.54e-01	8.70e-01	0.1657361	-6.357597	0.0366493
101928718_at	9.54e-01	8.70e-01	-0.1656021	-6.357619	-0.0373938
101927582_at	9.54e-01	8.70e-01	-0.1655985	-6.35762	-0.025316
100874178_at	9.54e-01	8.70e-01	-0.1655697	-6.357625	-0.0500314
6233_at	9.54e-01	8.70e-01	0.165564	-6.357626	0.0462367
728411_at	9.54e-01	8.70e-01	-0.1655564	-6.357627	-0.0634692
401137_at	9.54e-01	8.70e-01	-0.1655466	-6.357628	-0.0281819
56650_at	9.54e-01	8.70e-01	-0.1655402	-6.357629	-0.033505
1780_at	9.54e-01	8.70e-01	0.1655154	-6.357634	0.0650163
143425_at	9.54e-01	8.70e-01	0.1654761	-6.35764	0.0601575
28316_at	9.54e-01	8.70e-01	0.165338	-6.357663	0.031557
9899_at	9.54e-01	8.70e-01	-0.1652946	-6.357671	-0.0531129
8857_at	9.54e-01	8.70e-01	0.1652774	-6.357673	0.0540933
55503_at	9.54e-01	8.70e-01	0.1650365	-6.357714	0.0393706
338811_at	9.54e-01	8.70e-01	-0.1649785	-6.357723	-0.0421753
101927886_at	9.54e-01	8.70e-01	-0.1649275	-6.357732	-0.0741986
102724478_at	9.54e-01	8.70e-01	-0.16486	-6.357743	-0.0419846
7574_at	9.54e-01	8.70e-01	-0.1648164	-6.35775	-0.0379619
343035_at	9.54e-01	8.70e-01	0.1648095	-6.357752	0.0305976
503645_at	9.54e-01	8.71e-01	-0.1647879	-6.357755	-0.0346098
101927020_at	9.54e-01	8.71e-01	0.1647502	-6.357761	0.0674807
56256_at	9.55e-01	8.71e-01	0.1645032	-6.357803	0.0472024
10524_at	9.55e-01	8.71e-01	-0.1643502	-6.357828	-0.0375728
10458_at	9.55e-01	8.71e-01	0.1642932	-6.357837	0.0420919
102723947_at	9.55e-01	8.71e-01	0.1642175	-6.35785	0.0612276
339403_at	9.55e-01	8.71e-01	0.1641543	-6.357861	0.0332717
8796_at	9.55e-01	8.71e-01	-0.1641255	-6.357865	-0.0217952
101927459_at	9.55e-01	8.71e-01	0.1641166	-6.357867	0.0356413
56907_at	9.55e-01	8.71e-01	-0.1640366	-6.35788	-0.0333801
2894_at	9.55e-01	8.71e-01	-0.1640167	-6.357883	-0.0271388
389384_at	9.55e-01	8.71e-01	-0.163849	-6.357911	-0.0274192
100500877_at	9.55e-01	8.71e-01	-0.1636304	-6.357947	-0.0268411
101928868_at	9.55e-01	8.71e-01	0.1636244	-6.357948	0.0337605
26828_at	9.55e-01	8.71e-01	0.1635719	-6.357957	0.0590376
53340_at	9.55e-01	8.72e-01	0.1634557	-6.357976	0.0417497
101927135_at	9.55e-01	8.72e-01	0.1633519	-6.357993	0.0432837
9536_at	9.55e-01	8.72e-01	-0.1632237	-6.358015	-0.0448948
100996279_at	9.55e-01	8.72e-01	0.1631838	-6.358021	0.0329164
3198_at	9.55e-01	8.72e-01	-0.1630661	-6.358041	-0.0501871
30819_at	9.55e-01	8.72e-01	-0.1628631	-6.358074	-0.0353518
84276_at	9.55e-01	8.72e-01	0.1627844	-6.358087	0.0488244
85021_at	9.55e-01	8.72e-01	0.1626708	-6.358106	0.036265
84930_at	9.55e-01	8.72e-01	-0.1624668	-6.358139	-0.0552002
164_at	9.55e-01	8.72e-01	0.1624623	-6.35814	0.0274688
4224_at	9.55e-01	8.72e-01	0.1624102	-6.358149	0.0312848
400759_at	9.55e-01	8.72e-01	0.1623577	-6.358157	0.0412255
7518_at	9.56e-01	8.73e-01	-0.1620848	-6.358202	-0.0624952
83538_at	9.56e-01	8.73e-01	-0.1620645	-6.358205	-0.032625
9894_at	9.56e-01	8.73e-01	-0.1618573	-6.358239	-0.0372319
9321_at	9.56e-01	8.73e-01	0.1617991	-6.358249	0.0324474
92749_at	9.56e-01	8.73e-01	0.1617757	-6.358253	0.0312463
6658_at	9.56e-01	8.73e-01	0.1617661	-6.358254	0.0279613
100422959_at	9.56e-01	8.73e-01	0.1617591	-6.358255	0.0452089
5630_at	9.56e-01	8.73e-01	0.1616516	-6.358273	0.0349704
56961_at	9.56e-01	8.73e-01	-0.1616084	-6.35828	-0.0260559
390928_at	9.56e-01	8.73e-01	0.1615771	-6.358285	0.0329919
286887_at	9.56e-01	8.73e-01	-0.1615764	-6.358285	-0.0661919
4113_at	9.56e-01	8.73e-01	0.1615007	-6.358298	0.0322571
158800_at	9.56e-01	8.73e-01	-0.1611414	-6.358356	-0.0555097
100127888_at	9.56e-01	8.73e-01	0.1610289	-6.358374	0.0276632
6047_at	9.56e-01	8.73e-01	0.1610043	-6.358378	0.0342311
5449_at	9.56e-01	8.74e-01	0.1606258	-6.35844	0.0263756
50940_at	9.56e-01	8.74e-01	-0.1606106	-6.358442	-0.0284744
442916_at	9.56e-01	8.74e-01	-0.1605256	-6.358456	-0.0344163
101927186_at	9.56e-01	8.74e-01	0.1605127	-6.358458	0.0269529
389677_at	9.56e-01	8.74e-01	0.1604759	-6.358464	0.0424654
26779_at	9.56e-01	8.74e-01	0.1604301	-6.358472	0.0230217
6441_at	9.56e-01	8.74e-01	-0.1604182	-6.358474	-0.0536419
348808_at	9.56e-01	8.74e-01	0.160415	-6.358474	0.0263165
54857_at	9.56e-01	8.74e-01	-0.1604127	-6.358475	-0.0307169
57575_at	9.56e-01	8.74e-01	-0.1604072	-6.358475	-0.0637575
57683_at	9.56e-01	8.74e-01	-0.1603444	-6.358486	-0.0490261
55212_at	9.56e-01	8.74e-01	-0.1600101	-6.35854	-0.0448633
100422996_at	9.56e-01	8.74e-01	-0.1599676	-6.358547	-0.0305404
101929697_at	9.56e-01	8.74e-01	-0.1599321	-6.358552	-0.0613645
81689_at	9.56e-01	8.74e-01	-0.1598844	-6.35856	-0.0394941
646096_at	9.56e-01	8.74e-01	-0.1598586	-6.358564	-0.0599941
284340_at	9.56e-01	8.74e-01	0.1598392	-6.358567	0.0309056
5570_at	9.56e-01	8.74e-01	-0.1598321	-6.358569	-0.0381448
101929763_at	9.56e-01	8.74e-01	0.1598263	-6.35857	0.0313191
102723895_at	9.56e-01	8.74e-01	0.1597979	-6.358574	0.0388674
200350_at	9.56e-01	8.74e-01	0.1597443	-6.358583	0.0362896
146849_at	9.56e-01	8.74e-01	-0.1597016	-6.35859	-0.0293326
127255_at	9.56e-01	8.74e-01	0.1596931	-6.358591	0.0235423
57129_at	9.56e-01	8.75e-01	0.1595944	-6.358607	0.0286354
11093_at	9.56e-01	8.75e-01	0.1595498	-6.358614	0.0280774
10810_at	9.56e-01	8.75e-01	0.1594915	-6.358624	0.0486663
79668_at	9.56e-01	8.75e-01	-0.1591364	-6.358681	-0.0425052
100423012_at	9.56e-01	8.75e-01	-0.1591005	-6.358687	-0.0271576
390956_at	9.56e-01	8.75e-01	-0.1590983	-6.358687	-0.029771
23252_at	9.56e-01	8.75e-01	0.1590935	-6.358688	0.0351519
346606_at	9.56e-01	8.75e-01	0.1589692	-6.358708	0.0277043
64422_at	9.56e-01	8.75e-01	-0.1589388	-6.358713	-0.0257088
10663_at	9.56e-01	8.75e-01	0.1588555	-6.358726	0.0339467
101929607_at	9.56e-01	8.75e-01	0.1588393	-6.358729	0.0364711
283150_at	9.56e-01	8.75e-01	-0.1587265	-6.358747	-0.0248785
100507195_at	9.56e-01	8.75e-01	-0.1587204	-6.358748	-0.0580742
29102_at	9.56e-01	8.75e-01	-0.1586823	-6.358754	-0.0256571
90423_at	9.56e-01	8.75e-01	-0.1586579	-6.358758	-0.047267
101928977_at	9.56e-01	8.75e-01	-0.1585437	-6.358776	-0.0227484
100506679_at	9.56e-01	8.75e-01	-0.1585316	-6.358778	-0.0314165
54602_at	9.56e-01	8.75e-01	0.1584851	-6.358785	0.0343413
390651_at	9.56e-01	8.76e-01	0.1583785	-6.358803	0.0251036
203523_at	9.56e-01	8.76e-01	-0.1583438	-6.358808	-0.0401165
5298_at	9.56e-01	8.76e-01	0.1582832	-6.358818	0.038687
8774_at	9.56e-01	8.76e-01	0.1582487	-6.358823	0.0322506
59343_at	9.56e-01	8.76e-01	-0.1582446	-6.358824	-0.0341789
1466_at	9.56e-01	8.76e-01	0.1582379	-6.358825	0.0513727
1327_at	9.56e-01	8.76e-01	0.158212	-6.358829	0.0196872
100873764_at	9.56e-01	8.76e-01	-0.1580869	-6.358849	-0.0257719
126299_at	9.56e-01	8.76e-01	-0.1580536	-6.358855	-0.0314173
23510_at	9.57e-01	8.76e-01	0.1579792	-6.358866	0.0476182
57576_at	9.57e-01	8.76e-01	-0.1578022	-6.358895	-0.0256571
6295_at	9.57e-01	8.76e-01	-0.157786	-6.358897	-0.0330166
375035_at	9.57e-01	8.76e-01	0.1577363	-6.358905	0.0411115
375612_at	9.57e-01	8.76e-01	0.1577188	-6.358908	0.0257024
347168_at	9.57e-01	8.76e-01	0.1575641	-6.358933	0.0317153
102724244_at	9.57e-01	8.76e-01	-0.1575574	-6.358934	-0.0601207
6974_at	9.57e-01	8.76e-01	0.1575475	-6.358935	0.0504511
100616492_at	9.57e-01	8.76e-01	0.157341	-6.358968	0.0359761
100302121_at	9.57e-01	8.76e-01	0.1572086	-6.358989	0.0297126
101928770_at	9.57e-01	8.76e-01	-0.1571522	-6.358998	-0.0228778
100133286_at	9.57e-01	8.76e-01	0.1571413	-6.359	0.0355774
26521_at	9.57e-01	8.76e-01	-0.1571143	-6.359004	-0.026024
84775_at	9.57e-01	8.77e-01	0.1570955	-6.359007	0.0449401
23673_at	9.57e-01	8.77e-01	0.1570813	-6.359009	0.0304875
284086_at	9.57e-01	8.77e-01	-0.1570755	-6.35901	-0.0252429
337880_at	9.57e-01	8.77e-01	0.1570234	-6.359019	0.0333954
285888_at	9.57e-01	8.77e-01	0.1570227	-6.359019	0.0248424
84334_at	9.57e-01	8.77e-01	0.1569857	-6.359025	0.0306072
641371_at	9.57e-01	8.77e-01	-0.1568396	-6.359048	-0.0645131
102724280_at	9.57e-01	8.77e-01	0.1567636	-6.35906	0.088655
27243_at	9.57e-01	8.77e-01	-0.1567497	-6.359062	-0.0217199
79172_at	9.57e-01	8.77e-01	-0.1566672	-6.359075	-0.0491665
100287879_at	9.57e-01	8.77e-01	0.1566622	-6.359076	0.0273519
9170_at	9.57e-01	8.77e-01	0.1565891	-6.359088	0.0339102
100861519_at	9.57e-01	8.77e-01	0.1565018	-6.359101	0.0253018
353323_at	9.57e-01	8.77e-01	0.1563568	-6.359124	0.0292281
101927751_at	9.57e-01	8.77e-01	0.156289	-6.359135	0.0661342
200403_at	9.57e-01	8.77e-01	0.1562796	-6.359137	0.0287621
388882_at	9.57e-01	8.77e-01	-0.1560836	-6.359167	-0.0298435
100132273_at	9.57e-01	8.77e-01	0.1560666	-6.35917	0.0528761
91057_at	9.57e-01	8.77e-01	-0.1560533	-6.359172	-0.0439286
1198_at	9.57e-01	8.77e-01	-0.1559678	-6.359186	-0.0330716
55922_at	9.57e-01	8.77e-01	0.1558738	-6.359201	0.0348855
341276_at	9.57e-01	8.77e-01	0.1558678	-6.359202	0.0534246
693216_at	9.57e-01	8.78e-01	-0.1558027	-6.359212	-0.0376153
53616_at	9.57e-01	8.78e-01	-0.1557919	-6.359213	-0.0318406
10558_at	9.57e-01	8.78e-01	0.1557334	-6.359223	0.0241038
101929074_at	9.57e-01	8.78e-01	0.1556527	-6.359235	0.0472297
101928628_at	9.57e-01	8.78e-01	0.1556147	-6.359241	0.0309327
9897_at	9.57e-01	8.78e-01	-0.1555668	-6.359249	-0.0193334
23624_at	9.57e-01	8.78e-01	0.1555494	-6.359252	0.0354989
731779_at	9.57e-01	8.78e-01	0.1554656	-6.359265	0.0295933
100874255_at	9.57e-01	8.78e-01	-0.1554284	-6.359271	-0.0334108
100507600_at	9.57e-01	8.78e-01	-0.155416	-6.359273	-0.0298635
90586_at	9.57e-01	8.78e-01	0.1553295	-6.359286	0.0329239
113402_at	9.57e-01	8.78e-01	-0.1553007	-6.359291	-0.0303075
1407_at	9.57e-01	8.78e-01	-0.1552012	-6.359306	-0.045348
347730_at	9.57e-01	8.78e-01	-0.1549332	-6.359348	-0.0338548
137682_at	9.57e-01	8.78e-01	-0.154908	-6.359352	-0.0575808
101928735_at	9.57e-01	8.78e-01	0.1548677	-6.359359	0.0459261
7360_at	9.57e-01	8.78e-01	-0.1547691	-6.359374	-0.0246373
100996635_at	9.57e-01	8.78e-01	-0.1547188	-6.359382	-0.0341643
400578_at	9.57e-01	8.78e-01	0.1546391	-6.359394	0.0299465
342918_at	9.57e-01	8.78e-01	-0.154545	-6.359409	-0.0459589
4990_at	9.57e-01	8.79e-01	0.1545346	-6.359411	0.0305495
285622_at	9.57e-01	8.79e-01	-0.1544727	-6.35942	-0.0259657
197370_at	9.57e-01	8.79e-01	-0.1543957	-6.359432	-0.0256237
101928905_at	9.57e-01	8.79e-01	-0.1543498	-6.35944	-0.0198388
100132735_at	9.57e-01	8.79e-01	-0.1543362	-6.359442	-0.0799348
26793_at	9.57e-01	8.79e-01	-0.1543246	-6.359444	-0.0270232
84174_at	9.57e-01	8.79e-01	-0.1542958	-6.359448	-0.0419721
4898_at	9.57e-01	8.79e-01	-0.15424	-6.359457	-0.0242808
4340_at	9.57e-01	8.79e-01	0.1542376	-6.359457	0.0232245
8170_at	9.57e-01	8.79e-01	0.1542269	-6.359459	0.0296954
9326_at	9.57e-01	8.79e-01	0.1540645	-6.359484	0.0446547
84952_at	9.57e-01	8.79e-01	0.1540575	-6.359485	0.0297786
114907_at	9.57e-01	8.79e-01	0.1540366	-6.359489	0.0532281
54900_at	9.57e-01	8.79e-01	-0.1539149	-6.359507	-0.0340605
57654_at	9.57e-01	8.79e-01	0.1539148	-6.359507	0.0359393
102724434_at	9.57e-01	8.79e-01	-0.1538798	-6.359513	-0.0295894
280659_at	9.57e-01	8.79e-01	-0.1538039	-6.359525	-0.0518175
816_at	9.57e-01	8.79e-01	0.1537918	-6.359527	0.0364506
4714_at	9.57e-01	8.79e-01	0.1537025	-6.35954	0.0247049
100874200_at	9.57e-01	8.79e-01	0.1536764	-6.359545	0.0283996
3577_at	9.57e-01	8.79e-01	-0.1535719	-6.359561	-0.0601684
4603_at	9.57e-01	8.79e-01	-0.1535474	-6.359565	-0.0401058
